Source Name	Material Type	Characteristics[Organism]	Characteristics[Population]	Characteristics[CellType]	Characteristics[Observation]	Characteristics[Individual]	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]	Factor Value[INDIVIDUAL]	Factor Value[POPULATION]	Factor Value[SIGNAL]
NA18917	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA18917	P-MTAB-13849	NA18917	total_RNA	P-MTAB-13850	NA18917	biotin	P-MTAB-13851	NA18917_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA18917	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18917	HapMap YRI	LOW
NA18917	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA18917	P-MTAB-13849	NA18917	total_RNA	P-MTAB-13850	NA18917	biotin	P-MTAB-13851	NA18917_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA18917	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18917	HapMap YRI	HIGH
NA18923	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA18923	P-MTAB-13849	NA18923	total_RNA	P-MTAB-13850	NA18923	biotin	P-MTAB-13851	NA18923_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA18923	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18923	HapMap YRI	LOW
NA18923	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA18923	P-MTAB-13849	NA18923	total_RNA	P-MTAB-13850	NA18923	biotin	P-MTAB-13851	NA18923_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA18923	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18923	HapMap YRI	HIGH
NA18924	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA18924	P-MTAB-13849	NA18924	total_RNA	P-MTAB-13850	NA18924	biotin	P-MTAB-13851	NA18924_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA18924	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18924	HapMap YRI	LOW
NA18924	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA18924	P-MTAB-13849	NA18924	total_RNA	P-MTAB-13850	NA18924	biotin	P-MTAB-13851	NA18924_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA18924	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18924	HapMap YRI	HIGH
NA18933	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA18933	P-MTAB-13849	NA18933	total_RNA	P-MTAB-13850	NA18933	biotin	P-MTAB-13851	NA18933_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA18933	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18933	HapMap YRI	LOW
NA18933	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA18933	P-MTAB-13849	NA18933	total_RNA	P-MTAB-13850	NA18933	biotin	P-MTAB-13851	NA18933_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA18933	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18933	HapMap YRI	HIGH
NA18934	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA18934	P-MTAB-13849	NA18934	total_RNA	P-MTAB-13850	NA18934	biotin	P-MTAB-13851	NA18934_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA18934	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18934	HapMap YRI	LOW
NA18934	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA18934	P-MTAB-13849	NA18934	total_RNA	P-MTAB-13850	NA18934	biotin	P-MTAB-13851	NA18934_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA18934	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18934	HapMap YRI	HIGH
NA19093	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19093	P-MTAB-13849	NA19093	total_RNA	P-MTAB-13850	NA19093	biotin	P-MTAB-13851	NA19093_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19093	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19093	HapMap YRI	LOW
NA19093	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19093	P-MTAB-13849	NA19093	total_RNA	P-MTAB-13850	NA19093	biotin	P-MTAB-13851	NA19093_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19093	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19093	HapMap YRI	HIGH
NA19095	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19095	P-MTAB-13849	NA19095	total_RNA	P-MTAB-13850	NA19095	biotin	P-MTAB-13851	NA19095_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19095	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19095	HapMap YRI	LOW
NA19095	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19095	P-MTAB-13849	NA19095	total_RNA	P-MTAB-13850	NA19095	biotin	P-MTAB-13851	NA19095_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19095	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19095	HapMap YRI	HIGH
NA19096	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19096	P-MTAB-13849	NA19096	total_RNA	P-MTAB-13850	NA19096	biotin	P-MTAB-13851	NA19096_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19096	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19096	HapMap YRI	LOW
NA19096	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19096	P-MTAB-13849	NA19096	total_RNA	P-MTAB-13850	NA19096	biotin	P-MTAB-13851	NA19096_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19096	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19096	HapMap YRI	HIGH
NA19098	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19098	P-MTAB-13849	NA19098	total_RNA	P-MTAB-13850	NA19098	biotin	P-MTAB-13851	NA19098_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19098	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19098	HapMap YRI	LOW
NA19098	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19098	P-MTAB-13849	NA19098	total_RNA	P-MTAB-13850	NA19098	biotin	P-MTAB-13851	NA19098_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19098	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19098	HapMap YRI	HIGH
NA19099	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19099	P-MTAB-13849	NA19099	total_RNA	P-MTAB-13850	NA19099	biotin	P-MTAB-13851	NA19099_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19099	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19099	HapMap YRI	LOW
NA19099	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19099	P-MTAB-13849	NA19099	total_RNA	P-MTAB-13850	NA19099	biotin	P-MTAB-13851	NA19099_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19099	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19099	HapMap YRI	HIGH
NA19101	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19101	P-MTAB-13849	NA19101	total_RNA	P-MTAB-13850	NA19101	biotin	P-MTAB-13851	NA19101_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19101	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19101	HapMap YRI	LOW
NA19101	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19101	P-MTAB-13849	NA19101	total_RNA	P-MTAB-13850	NA19101	biotin	P-MTAB-13851	NA19101_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19101	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19101	HapMap YRI	HIGH
NA19102	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19102	P-MTAB-13849	NA19102	total_RNA	P-MTAB-13850	NA19102	biotin	P-MTAB-13851	NA19102_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19102	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19102	HapMap YRI	LOW
NA19102	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19102	P-MTAB-13849	NA19102	total_RNA	P-MTAB-13850	NA19102	biotin	P-MTAB-13851	NA19102_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19102	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19102	HapMap YRI	HIGH
NA19107	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19107	P-MTAB-13849	NA19107	total_RNA	P-MTAB-13850	NA19107	biotin	P-MTAB-13851	NA19107_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19107	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19107	HapMap YRI	LOW
NA19107	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19107	P-MTAB-13849	NA19107	total_RNA	P-MTAB-13850	NA19107	biotin	P-MTAB-13851	NA19107_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19107	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19107	HapMap YRI	HIGH
NA19108	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19108	P-MTAB-13849	NA19108	total_RNA	P-MTAB-13850	NA19108	biotin	P-MTAB-13851	NA19108_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19108	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19108	HapMap YRI	LOW
NA19108	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19108	P-MTAB-13849	NA19108	total_RNA	P-MTAB-13850	NA19108	biotin	P-MTAB-13851	NA19108_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19108	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19108	HapMap YRI	HIGH
NA19113	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19113	P-MTAB-13849	NA19113	total_RNA	P-MTAB-13850	NA19113	biotin	P-MTAB-13851	NA19113_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19113	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19113	HapMap YRI	LOW
NA19113	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19113	P-MTAB-13849	NA19113	total_RNA	P-MTAB-13850	NA19113	biotin	P-MTAB-13851	NA19113_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19113	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19113	HapMap YRI	HIGH
NA19114	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19114	P-MTAB-13849	NA19114	total_RNA	P-MTAB-13850	NA19114	biotin	P-MTAB-13851	NA19114_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19114	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19114	HapMap YRI	LOW
NA19114	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19114	P-MTAB-13849	NA19114	total_RNA	P-MTAB-13850	NA19114	biotin	P-MTAB-13851	NA19114_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19114	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19114	HapMap YRI	HIGH
NA19116	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19116	P-MTAB-13849	NA19116	total_RNA	P-MTAB-13850	NA19116	biotin	P-MTAB-13851	NA19116_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19116	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19116	HapMap YRI	LOW
NA19116	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19116	P-MTAB-13849	NA19116	total_RNA	P-MTAB-13850	NA19116	biotin	P-MTAB-13851	NA19116_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19116	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19116	HapMap YRI	HIGH
NA19117	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19117	P-MTAB-13849	NA19117	total_RNA	P-MTAB-13850	NA19117	biotin	P-MTAB-13851	NA19117_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19117	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19117	HapMap YRI	LOW
NA19117	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19117	P-MTAB-13849	NA19117	total_RNA	P-MTAB-13850	NA19117	biotin	P-MTAB-13851	NA19117_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19117	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19117	HapMap YRI	HIGH
NA19118	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19118	P-MTAB-13849	NA19118	total_RNA	P-MTAB-13850	NA19118	biotin	P-MTAB-13851	NA19118_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19118	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19118	HapMap YRI	LOW
NA19118	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19118	P-MTAB-13849	NA19118	total_RNA	P-MTAB-13850	NA19118	biotin	P-MTAB-13851	NA19118_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19118	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19118	HapMap YRI	HIGH
NA19119	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19119	P-MTAB-13849	NA19119	total_RNA	P-MTAB-13850	NA19119	biotin	P-MTAB-13851	NA19119_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19119	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19119	HapMap YRI	LOW
NA19119	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19119	P-MTAB-13849	NA19119	total_RNA	P-MTAB-13850	NA19119	biotin	P-MTAB-13851	NA19119_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19119	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19119	HapMap YRI	HIGH
NA19121	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19121	P-MTAB-13849	NA19121	total_RNA	P-MTAB-13850	NA19121	biotin	P-MTAB-13851	NA19121_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19121	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19121	HapMap YRI	LOW
NA19121	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19121	P-MTAB-13849	NA19121	total_RNA	P-MTAB-13850	NA19121	biotin	P-MTAB-13851	NA19121_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19121	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19121	HapMap YRI	HIGH
NA19122	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19122	P-MTAB-13849	NA19122	total_RNA	P-MTAB-13850	NA19122	biotin	P-MTAB-13851	NA19122_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19122	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19122	HapMap YRI	LOW
NA19122	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19122	P-MTAB-13849	NA19122	total_RNA	P-MTAB-13850	NA19122	biotin	P-MTAB-13851	NA19122_2_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19122	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19122	HapMap YRI	HIGH
NA19127	cell	Homo sapiens	HapMap YRI	lymphoblastoid	african	NA19127	P-MTAB-13849	NA19127	total_RNA	P-MTAB-13850	NA19127	biotin	P-MTAB-13851	NA19127_1_1	A-MEXP-930	P-MTAB-13852	YRI.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA19127	YRI_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA19127	HapMap YRI	LOW
